session_id,avg_time_per_page,avg_time_per_product,avg_time_per_review,time_to_first_product,time_to_first_cart,time_to_checkout,time_to_purchase,cart_to_purchase_time,product_views_before_cart,searches_before_cart,reviews_before_purchase,filters_before_purchase
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1350,375.0,1500.0,0.0,1850.0,3850.0,5450.0,7450.0,3600.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1353,360.0,1800.0,0.0,4100.0,7350.0,9050.0,11250.0,3900.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1356,525.0,2100.0,0.0,4200.0,7600.0,9450.0,11750.0,4150.0,1.0,1.0,0.0,1.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1359,600.0,2400.0,0.0,4100.0,7900.0,9900.0,12200.0,4300.0,1.0,1.0,0.0,1.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1362,425.0,1700.0,0.0,2500.0,5550.0,7150.0,9350.0,3800.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1365,550.0,2200.0,0.0,3300.0,6100.0,7800.0,10400.0,4300.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1368,400.0,1600.0,0.0,2500.0,4800.0,6500.0,8700.0,3900.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1371,500.0,2000.0,0.0,3500.0,6850.0,8450.0,10650.0,3800.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1374,300.0,1500.0,0.0,3500.0,6050.0,7650.0,9650.0,3600.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1377,475.0,1900.0,0.0,3600.0,6700.0,8400.0,10600.0,3900.0,1.0,1.0,0.0,1.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1380,400.0,1600.0,0.0,2400.0,5050.0,6600.0,8600.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1383,375.0,1500.0,0.0,2400.0,5200.0,6800.0,8900.0,3700.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1386,340.0,1700.0,0.0,3600.0,6350.0,7950.0,9950.0,3600.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1389,500.0,2000.0,0.0,3100.0,6300.0,7900.0,10100.0,3800.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1392,375.0,1500.0,0.0,3300.0,5800.0,7400.0,9400.0,3600.0,1.0,1.0,0.0,1.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1395,450.0,1800.0,0.0,2400.0,5400.0,7000.0,9200.0,3800.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1398,375.0,1500.0,0.0,2400.0,4950.0,6500.0,8500.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1401,400.0,1600.0,0.0,2500.0,5150.0,6700.0,8700.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1404,300.0,1500.0,0.0,3300.0,5800.0,7350.0,9350.0,3550.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1407,350.0,1400.0,0.0,2400.0,4400.0,5950.0,7950.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1410,340.0,1700.0,0.0,3700.0,6600.0,8150.0,10150.0,3550.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1413,400.0,1600.0,0.0,2400.0,5050.0,6600.0,8600.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1416,340.0,1700.0,0.0,3500.0,6400.0,7950.0,9950.0,3550.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1419,375.0,1500.0,0.0,2400.0,4950.0,6500.0,8500.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1422,320.0,1600.0,0.0,3700.0,6500.0,8050.0,10050.0,3550.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1425,425.0,1700.0,0.0,3200.0,5950.0,7500.0,9500.0,3550.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1428,375.0,1500.0,0.0,2400.0,4950.0,6500.0,8500.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1431,400.0,1600.0,0.0,2500.0,4700.0,6250.0,8250.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1434,300.0,1500.0,0.0,3300.0,5850.0,7400.0,9400.0,3550.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1437,375.0,1500.0,0.0,2400.0,4950.0,6500.0,8500.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1440,375.0,1500.0,0.0,2400.0,5050.0,6600.0,8600.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1443,450.0,1800.0,0.0,3100.0,5950.0,7500.0,9500.0,3550.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1446,400.0,1600.0,0.0,2400.0,5050.0,6600.0,8600.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1449,350.0,1400.0,0.0,2400.0,4850.0,6400.0,8400.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1452,375.0,1500.0,0.0,2300.0,4350.0,5900.0,7900.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1455,425.0,1700.0,0.0,3200.0,5500.0,7050.0,9050.0,3550.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1458,375.0,1500.0,0.0,2400.0,4450.0,6000.0,8000.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1461,425.0,1700.0,0.0,3100.0,5850.0,7400.0,9400.0,3550.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1464,375.0,1500.0,0.0,2400.0,4450.0,6000.0,8000.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1467,400.0,1600.0,0.0,2500.0,4650.0,6200.0,8200.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1470,375.0,1500.0,0.0,2900.0,4950.0,6500.0,8500.0,3550.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1473,375.0,1500.0,0.0,2400.0,4450.0,6000.0,8000.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1476,375.0,1500.0,0.0,2400.0,4450.0,6000.0,8000.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1479,375.0,1500.0,0.0,2300.0,4350.0,5900.0,7900.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1482,375.0,1500.0,0.0,2400.0,4450.0,6000.0,8000.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1485,375.0,1500.0,0.0,2400.0,4950.0,6500.0,8500.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1488,375.0,1500.0,0.0,2400.0,4950.0,6500.0,8500.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1491,375.0,1500.0,0.0,2300.0,4350.0,5900.0,7900.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1494,375.0,1500.0,0.0,2400.0,4450.0,6000.0,8000.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1497,375.0,1500.0,0.0,2400.0,4950.0,6500.0,8500.0,3550.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_goal_oriented_buyer_1500,425.0,1700.0,0.0,3100.0,5850.0,7400.0,9400.0,3550.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0003,326.6666666666667,980.0,0.0,1160.0,2550.0,4030.0,5830.0,3280.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0006,280.0,1120.0,0.0,1440.0,2950.0,4400.0,6090.0,3140.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0009,253.33333333333334,760.0,0.0,940.0,2050.0,3460.0,5150.0,3100.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0012,346.6666666666667,1040.0,0.0,1300.0,2760.0,4050.0,5920.0,3160.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0015,290.0,870.0,0.0,1270.0,2500.0,3730.0,5500.0,3000.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0018,232.5,930.0,0.0,1330.0,2600.0,4140.0,5930.0,3330.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0021,273.3333333333333,820.0,0.0,1060.0,2210.0,3360.0,5030.0,2820.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0024,247.5,990.0,0.0,1340.0,2700.0,4000.0,5760.0,3060.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0027,286.6666666666667,860.0,0.0,1060.0,2260.0,3440.0,5170.0,2910.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0030,313.3333333333333,940.0,0.0,1430.0,2730.0,3990.0,5740.0,3010.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0033,260.0,780.0,0.0,1000.0,2100.0,3210.0,4840.0,2740.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0036,286.6666666666667,860.0,0.0,1130.0,2340.0,3530.0,5280.0,2940.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0039,227.5,910.0,0.0,1350.0,2620.0,4110.0,5850.0,3230.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0042,280.0,840.0,0.0,1260.0,2430.0,3590.0,5310.0,2880.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0045,326.6666666666667,980.0,0.0,1190.0,2520.0,3740.0,5520.0,3000.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0048,270.0,810.0,0.0,1050.0,2200.0,3590.0,5290.0,3090.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0051,300.0,900.0,0.0,1130.0,2390.0,3570.0,5300.0,2910.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0054,286.6666666666667,860.0,0.0,1390.0,2580.0,3730.0,5420.0,2840.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0057,306.6666666666667,920.0,0.0,640.0,1910.0,3370.0,5140.0,3230.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0060,310.0,930.0,0.0,1480.0,2750.0,3920.0,5630.0,2880.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0063,273.3333333333333,820.0,0.0,1370.0,2760.0,3910.0,5590.0,2830.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0066,263.3333333333333,790.0,0.0,1030.0,2140.0,3270.0,4930.0,2790.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0069,293.3333333333333,880.0,0.0,1410.0,2630.0,3800.0,5510.0,2880.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0072,280.0,840.0,0.0,1090.0,2260.0,3660.0,5360.0,3100.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0075,320.0,960.0,0.0,1210.0,2520.0,3720.0,5470.0,2950.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0078,300.0,900.0,0.0,1450.0,2690.0,3860.0,5560.0,2870.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0081,286.6666666666667,860.0,0.0,1390.0,2810.0,3960.0,5640.0,2830.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0084,306.6666666666667,920.0,0.0,1430.0,2690.0,3860.0,5580.0,2890.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0087,293.3333333333333,880.0,0.0,1160.0,2370.0,3780.0,5480.0,3110.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0090,286.6666666666667,860.0,0.0,620.0,1820.0,2980.0,4670.0,2850.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0093,300.0,900.0,0.0,1200.0,2430.0,3590.0,5300.0,2870.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0096,280.0,840.0,0.0,640.0,2030.0,3180.0,4860.0,2830.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0099,286.6666666666667,860.0,0.0,610.0,1810.0,2970.0,4670.0,2860.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0102,273.3333333333333,820.0,0.0,1060.0,2210.0,3360.0,5030.0,2820.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0105,306.6666666666667,920.0,0.0,1130.0,2400.0,3860.0,5630.0,3230.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0108,320.0,960.0,0.0,1210.0,2520.0,3720.0,5470.0,2950.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0111,260.0,780.0,0.0,1000.0,2100.0,3210.0,4840.0,2740.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0114,273.3333333333333,820.0,0.0,1370.0,2760.0,3910.0,5590.0,2830.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0117,320.0,960.0,0.0,1210.0,2520.0,3720.0,5470.0,2950.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0120,293.3333333333333,880.0,0.0,1160.0,2370.0,3780.0,5480.0,3110.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0123,273.3333333333333,820.0,0.0,1060.0,2210.0,3360.0,5030.0,2820.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0126,286.6666666666667,860.0,0.0,620.0,1820.0,2980.0,4670.0,2850.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0129,280.0,840.0,0.0,640.0,2030.0,3180.0,4860.0,2830.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0132,286.6666666666667,860.0,0.0,620.0,1820.0,2980.0,4670.0,2850.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0135,300.0,900.0,0.0,1200.0,2430.0,3590.0,5280.0,2850.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0138,313.3333333333333,940.0,0.0,1130.0,2430.0,3610.0,5340.0,2910.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0141,293.3333333333333,880.0,0.0,1410.0,2630.0,3800.0,5510.0,2880.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0144,270.0,810.0,0.0,1050.0,2200.0,3590.0,5290.0,3090.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0147,293.3333333333333,880.0,0.0,1410.0,2630.0,3800.0,5510.0,2880.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0150,313.3333333333333,940.0,0.0,1130.0,2430.0,3850.0,5580.0,3150.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0153,625.0,1400.0,0.0,3200.0,5200.0,6900.0,9100.0,3900.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0156,733.3333333333334,1000.0,0.0,2600.0,4100.0,5700.0,7700.0,3600.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0159,0.0,0.0,0.0,3500.0,5000.0,6500.0,8400.0,3400.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0162,433.3333333333333,1300.0,0.0,1000.0,3200.0,4800.0,7000.0,3800.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0165,300.0,1200.0,0.0,2500.0,4200.0,5800.0,9100.0,4900.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0168,225.0,0.0,0.0,3000.0,3500.0,5000.0,6900.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0171,475.0,1100.0,0.0,2900.0,5200.0,6700.0,8600.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0174,633.3333333333334,900.0,0.0,2400.0,3800.0,5300.0,7200.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0177,250.0,1000.0,0.0,3100.0,4600.0,6100.0,9200.0,4600.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0180,633.3333333333334,1000.0,0.0,2100.0,3600.0,5100.0,7000.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0183,400.0,1200.0,0.0,1000.0,3100.0,4600.0,6500.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0186,450.0,1000.0,0.0,2900.0,5100.0,6600.0,8500.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0189,366.6666666666667,1100.0,0.0,1000.0,2600.0,4100.0,6000.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0192,633.3333333333334,900.0,0.0,2200.0,3600.0,5100.0,7000.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0195,450.0,1000.0,0.0,2900.0,4400.0,5900.0,7800.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0198,250.0,1000.0,0.0,3100.0,4600.0,6100.0,9200.0,4600.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0201,450.0,1000.0,0.0,2900.0,4400.0,5900.0,7800.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0204,250.0,1000.0,0.0,3100.0,5300.0,6800.0,8700.0,3400.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0207,366.6666666666667,1100.0,0.0,1000.0,2600.0,4100.0,6000.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0210,250.0,1000.0,0.0,3100.0,4600.0,6100.0,9200.0,4600.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0213,250.0,1000.0,0.0,3100.0,4600.0,6100.0,8000.0,3400.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0216,633.3333333333334,1000.0,0.0,2100.0,3600.0,5100.0,7000.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0219,250.0,1000.0,0.0,3100.0,4600.0,6100.0,9200.0,4600.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0222,450.0,1000.0,0.0,2900.0,4400.0,5900.0,7800.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0225,633.3333333333334,1000.0,0.0,2100.0,3600.0,5100.0,7000.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0228,450.0,1000.0,0.0,2900.0,4400.0,5900.0,7800.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0231,450.0,1000.0,0.0,2900.0,4400.0,5900.0,7800.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0234,250.0,1000.0,0.0,3100.0,5300.0,6800.0,8700.0,3400.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0237,450.0,1000.0,0.0,2900.0,5100.0,6600.0,8500.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0240,250.0,1000.0,0.0,3100.0,4600.0,6100.0,9200.0,4600.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0243,450.0,1000.0,0.0,2900.0,4400.0,5900.0,7800.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0246,333.3333333333333,1000.0,0.0,1000.0,2500.0,4000.0,5900.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0249,333.3333333333333,1000.0,0.0,1000.0,2500.0,4000.0,7100.0,4600.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0252,225.0,0.0,0.0,3000.0,3500.0,5000.0,6900.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0255,250.0,1000.0,0.0,3100.0,5300.0,6800.0,8700.0,3400.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0258,450.0,1000.0,0.0,2900.0,5100.0,6600.0,8500.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0261,250.0,1000.0,0.0,3100.0,4600.0,6100.0,8000.0,3400.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0264,450.0,1000.0,0.0,2900.0,5100.0,6600.0,8500.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0267,250.0,1000.0,0.0,3100.0,4600.0,6100.0,8000.0,3400.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0270,450.0,1000.0,0.0,2900.0,4400.0,5900.0,7800.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0273,450.0,1000.0,0.0,2900.0,5100.0,6600.0,8500.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0276,250.0,1000.0,0.0,3100.0,5300.0,6800.0,8700.0,3400.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0279,450.0,1000.0,0.0,2900.0,4400.0,5900.0,7800.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0282,250.0,1000.0,0.0,3100.0,4600.0,6100.0,8000.0,3400.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0285,250.0,1000.0,0.0,3100.0,4600.0,6100.0,8000.0,3400.0,1.0,1.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0288,450.0,1000.0,0.0,2900.0,5100.0,6600.0,8500.0,3400.0,1.0,0.0,0.0,0.0
llm-ecommerce-balanced-7500-v1-shard-3__bench_impulse_buyer_0291,250.0,1000.0,0.0,3100.0,4600.0,6100.0,8000.0,3400.0,1.0,1.0,0.0,0.0
